27.1299058898645,103.555921379452,0.974370064785235,257,77,90,2,2,0
27.1338480764363,103.554898927362,2.92311019435571,257,77,90,2,2,0
27.1377902630082,103.553876475272,4.87185032392618,257,77,90,2,2,0
27.14173244958,103.552854023182,6.82059045349665,257,77,90,2,2,0
27.1456746361519,103.551831571093,8.76933058306712,257,77,90,2,2,0
27.1496168227237,103.550809119003,10.7180707126376,257,77,90,2,2,0
27.1535590092956,103.549786666913,12.6668108422081,257,77,90,2,2,0
27.1575011958674,103.548764214823,14.6155509717785,257,77,90,2,2,0
27.1614433824393,103.547741762734,16.564291101349,257,77,90,2,2,0
27.1653855690111,103.546719310644,18.5130312309195,257,77,90,2,2,0
27.1258600075921,103.536233867551,0.974370064785235,257,77,66,2,2,0.0634412008472862
27.129802194164,103.535211415462,2.92311019435571,257,77,47.0163365532214,2,2,0.0358018867110909
27.1337443807358,103.534188963372,4.87185032392618,257,77,6.20006434713612,2,2,0.0125134164157611
27.1376865673077,103.533166511282,6.82059045349665,257,77,-23.999999999998,2,2,0.000915460469829704
27.1416287538795,103.532144059192,8.76933058306712,257,77,-10.8340615632267,2,2,0.0226445425151551
27.1455709404513,103.531121607103,10.7180707126376,257,77,-6.75634772493334,2,2,0.0524338619269179
27.1495131270232,103.530099155013,12.6668108422081,257,77,-9.48719482631766,2,2,0.0771663584683871
27.153455313595,103.529076702923,14.6155509717785,257,77,-15.662457876037,2,2,0.127404098248922
27.1573975001669,103.528054250833,16.564291101349,257,77,-16.2194225661855,2,2,0.146334531695572
27.1613396867387,103.527031798744,18.5130312309195,257,77,90,2,2,0
27.1218141253198,103.516546355651,0.974370064785235,257,77,66.0000000000042,2,2,0.000384587761329814
27.1257563118916,103.515523903561,2.92311019435571,257,77,65.5913727681663,2,2,0.0464845408665681
27.1296984984634,103.514501451472,4.87185032392618,257,77,66.0000000000012,2,2,0.00144443496333877
27.1336406850353,103.513478999382,6.82059045349665,257,77,90,2,2,0
27.1375828716071,103.512456547292,8.76933058306712,257,77,21.2092710406925,2,2,0.00127341413921386
27.141525058179,103.511434095202,10.7180707126376,257,77,23.2382946981631,2,2,0.0251387184997271
27.1454672447508,103.510411643112,12.6668108422081,257,77,50.2705714288449,2,2,0.0292570580358175
27.1494094313227,103.509389191023,14.6155509717785,257,77,42.0067803815083,2,2,0.0432431159979863
27.1533516178945,103.508366738933,16.564291101349,257,77,1.58009570020979,2,2,0.0791398753658251
27.1572938044664,103.507344286843,18.5130312309195,257,77,90,2,2,0
27.1177682430474,103.496858843751,0.974370064785235,257,77,63.7362481535485,2,2,0.0356744875719872
27.1217104296192,103.495836391661,2.92311019435571,257,77,65.6327470571335,2,2,0.0816808989779542
27.1256526161911,103.494813939571,4.87185032392618,257,77,66.0000000000002,2,2,0.017061027473982
27.1295948027629,103.493791487481,6.82059045349665,257,77,65.9999999999833,2,2,0.000120933758287851
27.1335369893348,103.492769035392,8.76933058306712,257,77,65.9999999999997,2,2,0.00343625604926309
27.1374791759066,103.491746583302,10.7180707126376,257,77,66.0000000000001,2,2,0.00963562093523041
27.1414213624784,103.490724131212,12.6668108422081,257,77,-10.9207859304387,2,2,0.00122883315085381
27.1453635490503,103.489701679122,14.6155509717785,257,77,33.8114518468314,2,2,0.0315930114161487
27.1493057356221,103.488679227033,16.564291101349,257,77,48.076737035807,2,2,0.0486026082380891
27.153247922194,103.487656774943,18.5130312309195,257,77,90,2,2,0
27.113722360775,103.47717133185,0.974370064785235,257,77,48.555365384257,2,2,0.0211824984190679
27.1176645473469,103.476148879761,2.92311019435571,257,77,66.0000000000002,2,2,0.0214687236069752
27.1216067339187,103.475126427671,4.87185032392618,257,77,63.297510064138,2,2,0.00513658311918247
27.1255489204905,103.474103975581,6.82059045349665,257,77,66.0000000000001,2,2,0.00695831687380049
27.1294911070624,103.473081523491,8.76933058306712,257,77,65.3898390294243,2,2,0.0226353348169768
27.1334332936342,103.472059071402,10.7180707126376,257,77,65.9999999999998,2,2,0.00326251841281556
27.1373754802061,103.471036619312,12.6668108422081,257,77,8.08555623816291,2,2,0.0135560008251137
27.1413176667779,103.470014167222,14.6155509717785,257,77,-24,2,2,0.00799750978690696
27.1452598533498,103.468991715132,16.564291101349,257,77,10.0455101798944,2,2,0.036893848566487
27.1492020399216,103.467969263043,18.5130312309195,257,77,90,2,2,0
27.1096764785026,103.45748381995,0.974370064785235,257,77,39.9419433177449,2,2,0.0241074354395601
27.1136186650745,103.45646136786,2.92311019435571,257,77,66,2,2,0.021366596992647
27.1175608516463,103.455438915771,4.87185032392618,257,77,64.7712896803997,2,2,0.0336134329337424
27.1215030382182,103.454416463681,6.82059045349665,257,77,66,2,2,0.00706160539757302
27.12544522479,103.453394011591,8.76933058306712,257,77,66,2,2,0.0291515909011485
27.1293874113619,103.452371559501,10.7180707126376,257,77,66,2,2,0.0355998943294883
27.1333295979337,103.451349107412,12.6668108422081,257,77,65.2438450282314,2,2,0.0304526109746056
27.1372717845055,103.450326655322,14.6155509717785,257,77,-6.21196490534526,2,2,0.00894569304942993
27.1412139710774,103.449304203232,16.564291101349,257,77,-21.2736944759532,2,2,0.0411972711617342
27.1451561576492,103.448281751142,18.5130312309195,257,77,90,2,2,0
27.1056305962303,103.43779630805,0.974370064785235,257,77,19.3960585684506,2,2,0.0452437240327647
27.1095727828021,103.43677385596,2.92311019435571,257,77,66.0000000000001,2,2,0.0289091940391176
